                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    176,                 1.6848,                 1.6403,                 1.8954,                0.47045,                0.60575,                0.58508,                0.28645,                 1.6887,                 2.1988,                 1.9788,              0.0082675,              0.0082675,              0.0082675
                    177,                 1.5643,                 1.5661,                  1.886,                0.96803,                 0.3143,                0.56556,                0.29473,                 1.5684,                 2.5268,                  1.834,              0.0082576,              0.0082576,              0.0082576
                    178,                  1.557,                 1.4458,                 1.9003,                0.49734,                0.69091,                0.70859,                0.41585,                 1.3474,                 1.8658,                 1.6573,              0.0082477,              0.0082477,              0.0082477
                    179,                 1.4076,                 1.3898,                 1.8087,                0.62285,                0.84298,                0.87492,                0.57398,                  1.196,                 1.3078,                 1.5187,              0.0082378,              0.0082378,              0.0082378
                    180,                 1.7054,                 1.6418,                 1.9866,                0.74741,                0.91766,                 0.9343,                0.60527,                  1.194,                 1.0119,                 1.5228,              0.0082279,              0.0082279,              0.0082279
                    181,                 1.6019,                 1.5369,                 1.9252,                0.88358,                0.91671,                 0.9195,                 0.6182,                 1.1688,                 1.0846,                 1.5206,               0.008218,               0.008218,               0.008218
                    182,                 1.5026,                 1.5243,                 1.8865,                0.77822,                0.88208,                0.89695,                0.58437,                  1.192,                 1.3105,                 1.5634,              0.0082081,              0.0082081,              0.0082081
                    183,                 1.5152,                 1.6101,                 1.8534,                0.66571,                0.83939,                 0.8054,                0.44127,                 1.4387,                 1.5247,                 1.7861,              0.0081982,              0.0081982,              0.0081982
                    184,                 1.5241,                 1.5287,                 1.8593,                0.59626,                 0.9035,                0.78102,                0.42942,                 1.4318,                 1.6963,                 1.7862,              0.0081883,              0.0081883,              0.0081883
                    185,                 1.5822,                 1.7018,                 1.9243,                0.53077,                0.87168,                0.73938,                0.43705,                 1.3482,                 1.7303,                 1.7267,              0.0081784,              0.0081784,              0.0081784
                    186,                 1.5237,                 1.5602,                 1.8001,                0.43946,                0.78121,                0.64115,                0.39064,                 1.2599,                 2.0733,                 1.6373,              0.0081685,              0.0081685,              0.0081685
                    187,                  1.554,                 1.4739,                 1.8445,                0.33766,                0.60909,                0.45502,                0.26657,                 1.1951,                 2.4934,                 1.5768,              0.0081586,              0.0081586,              0.0081586
                    188,                 1.5457,                 1.4795,                 1.8603,                0.86542,                0.33333,                0.41543,                0.25308,                 1.1961,                 3.3287,                 1.5787,              0.0081487,              0.0081487,              0.0081487
                    189,                 1.4956,                 1.4731,                 1.8048,                 0.8937,                0.28482,                0.40096,                0.23876,                 1.3085,                 4.1774,                 1.6467,              0.0081388,              0.0081388,              0.0081388
                    190,                 1.5334,                 1.4171,                 1.8627,                0.48656,                0.56474,                0.61852,                0.36211,                 1.3614,                 2.9316,                 1.6709,              0.0081289,              0.0081289,              0.0081289
                    191,                 1.4308,                 1.3856,                 1.7865,                0.63585,                0.84043,                0.85089,                0.54992,                  1.233,                 1.5799,                 1.5934,               0.008119,               0.008119,               0.008119
                    192,                 1.5643,                 1.3752,                 1.8701,                 0.6927,                0.86364,                0.85644,                0.57109,                 1.1568,                 1.3267,                 1.5722,              0.0081091,              0.0081091,              0.0081091
                    193,                 1.4166,                  1.297,                 1.7842,                0.72356,                 0.8303,                0.87755,                0.55047,                  1.333,                 1.2065,                 1.6901,              0.0080992,              0.0080992,              0.0080992
                    194,                 1.4015,                 1.2807,                 1.7393,                0.70084,                0.79949,                0.86459,                0.48137,                 1.6269,                 1.3062,                 1.9122,              0.0080893,              0.0080893,              0.0080893
                    195,                 1.4191,                 1.3224,                 1.7764,                  0.591,                0.76273,                0.76234,                0.39848,                 1.6475,                 1.6276,                 1.9517,              0.0080794,              0.0080794,              0.0080794
                    196,                 1.4846,                 1.3628,                 1.7743,                0.62551,                0.76061,                0.76923,                0.47922,                 1.4137,                 1.5053,                 1.8253,              0.0080695,              0.0080695,              0.0080695
                    197,                  1.526,                 1.4353,                 1.8436,                0.95054,                0.86093,                0.94246,                0.63626,                 1.2042,                0.97247,                 1.5637,              0.0080596,              0.0080596,              0.0080596
                    198,                 1.5483,                 1.3807,                 1.8009,                0.65732,                0.83939,                0.75257,                0.36809,                 1.5618,                 2.0048,                  1.876,              0.0080497,              0.0080497,              0.0080497
                    199,                 1.5059,                 1.4041,                 1.8277,                0.64567,                0.67247,                0.64254,                0.24714,                 1.7649,                 2.7229,                 2.1116,              0.0080398,              0.0080398,              0.0080398
                    200,                 1.6306,                 1.4675,                 1.9229,                0.90143,                0.53939,                0.83322,                0.42004,                 1.5718,                  1.896,                   1.87,              0.0080299,              0.0080299,              0.0080299
                    201,                 1.6116,                   1.49,                  1.867,                0.76004,                 0.7197,                0.85256,                0.50175,                 1.3773,                 1.3008,                 1.6672,                0.00802,                0.00802,                0.00802
                    202,                 1.5105,                 1.3763,                  1.762,                0.63743,                0.57202,                0.68908,                0.36569,                  1.605,                 1.6691,                  1.913,              0.0080101,              0.0080101,              0.0080101
                    203,                 1.5235,                 1.4144,                  1.779,                0.63451,                0.63788,                0.73927,                0.38903,                 1.5197,                 1.5259,                 1.8925,              0.0080002,              0.0080002,              0.0080002
                    204,                 1.6042,                 1.4947,                 1.8305,                0.80887,                0.70237,                0.83834,                0.46356,                  1.439,                 1.3109,                 1.7569,              0.0079903,              0.0079903,              0.0079903
                    205,                  1.605,                 1.4364,                 1.8642,                0.72161,                0.70455,                0.77736,                0.47444,                 1.3115,                 1.4902,                 1.6413,              0.0079804,              0.0079804,              0.0079804
                    206,                 1.4544,                  1.286,                 1.6857,                0.71243,                0.66061,                 0.7635,                0.41586,                 1.5228,                  1.545,                 1.7844,              0.0079705,              0.0079705,              0.0079705
                    207,                 1.4949,                 1.3112,                 1.7078,                0.84558,                0.54501,                 0.7212,                0.44563,                 1.4365,                 1.6376,                 1.7424,              0.0079606,              0.0079606,              0.0079606
                    208,                  1.475,                 1.2578,                 1.6365,                0.73934,                0.53906,                0.71413,                0.44158,                 1.2532,                 1.9296,                 1.5764,              0.0079507,              0.0079507,              0.0079507
                    209,                 1.5062,                 1.3205,                 1.6992,                0.54567,                0.58788,                0.60759,                0.34683,                 1.3772,                 2.4598,                 1.6847,              0.0079408,              0.0079408,              0.0079408
                    210,                 1.4563,                 1.3132,                 1.6867,                0.69823,                0.64697,                0.74725,                0.45993,                 1.3008,                 1.8942,                 1.6228,              0.0079309,              0.0079309,              0.0079309
                    211,                  1.434,                  1.282,                 1.6715,                0.52736,                0.68182,                0.68429,                   0.42,                 1.3175,                  1.575,                 1.5897,               0.007921,               0.007921,               0.007921
                    212,                  1.423,                 1.3523,                 1.6529,                0.56581,                0.48939,                0.43523,                0.24986,                 1.5263,                 2.2308,                 1.7511,              0.0079111,              0.0079111,              0.0079111
                    213,                 1.5241,                 1.2818,                 1.7479,                0.15885,                    0.2,                0.16697,                0.09684,                 2.1911,                 3.8662,                 2.5268,              0.0079012,              0.0079012,              0.0079012
                    214,                 1.4599,                 1.2786,                 1.7164,                0.89327,                0.18333,                0.20738,                0.12358,                 2.1989,                 3.7733,                 2.5465,              0.0078913,              0.0078913,              0.0078913
                    215,                 1.4641,                 1.2637,                 1.6827,                0.57421,                0.49242,                0.51398,                0.33993,                 1.4268,                 2.2342,                  1.719,              0.0078814,              0.0078814,              0.0078814
                    216,                 1.5206,                 1.2839,                 1.7344,                0.48904,                0.76313,                0.65144,                0.35627,                 1.7089,                 1.5617,                  1.999,              0.0078715,              0.0078715,              0.0078715
                    217,                  1.429,                 1.3546,                 1.6623,                0.44315,                0.37306,                0.48919,                0.29214,                 1.9224,                 1.7236,                 2.2242,              0.0078616,              0.0078616,              0.0078616
                    218,                 1.4906,                 1.4414,                 1.7287,                  0.393,                0.48485,                0.48825,                0.29208,                 1.9069,                 1.6665,                 2.1926,              0.0078517,              0.0078517,              0.0078517
                    219,                 1.4968,                 1.4642,                  1.733,                0.58162,                0.58685,                0.59325,                0.33978,                 1.7253,                 1.4317,                 1.9601,              0.0078418,              0.0078418,              0.0078418
                    220,                 1.4207,                 1.3106,                 1.6756,                0.72872,                0.80562,                0.85809,                0.58304,                 1.1659,                 1.7019,                 1.5218,              0.0078319,              0.0078319,              0.0078319
                    221,                 1.4119,                 1.3508,                 1.7175,                 0.6763,                0.53314,                0.62502,                0.35525,                  1.728,                 3.4532,                 2.1843,               0.007822,               0.007822,               0.007822
                    222,                 1.4895,                 1.3907,                 1.7206,                0.48267,                0.48939,                0.47956,                0.20702,                 2.2679,                 4.2858,                 2.9819,              0.0078121,              0.0078121,              0.0078121
                    223,                 1.4613,                 1.2321,                   1.66,                0.45855,                0.50606,                0.46155,                0.18692,                  2.271,                 4.0291,                 2.8896,              0.0078022,              0.0078022,              0.0078022
                    224,                  1.499,                 1.3863,                 1.7584,                0.59997,                0.71818,                0.72602,                 0.3921,                 1.6914,                 2.4092,                  2.064,              0.0077923,              0.0077923,              0.0077923
                    225,                 1.4026,                 1.2463,                 1.6696,                0.85308,                0.90864,                0.94539,                0.64318,                 1.2092,                0.93188,                 1.5469,              0.0077824,              0.0077824,              0.0077824
                    226,                 1.4375,                 1.2244,                 1.6605,                0.95548,                0.87531,                0.92973,                0.61763,                 1.2951,                0.91376,                 1.6095,              0.0077725,              0.0077725,              0.0077725
                    227,                 1.4907,                 1.3557,                 1.7404,                  0.935,                0.83263,                0.90404,                0.59053,                 1.3363,                 1.0606,                 1.6386,              0.0077626,              0.0077626,              0.0077626
                    228,                 1.3541,                 1.2577,                 1.6443,                0.81562,                0.78386,                0.79495,                0.49003,                  1.435,                 1.3538,                  1.737,              0.0077527,              0.0077527,              0.0077527
                    229,                 1.3028,                 1.2071,                 1.5857,                0.64755,                0.70487,                0.60216,                0.36052,                 1.5675,                  1.729,                 1.8723,              0.0077428,              0.0077428,              0.0077428
                    230,                 1.4547,                 1.3687,                 1.7231,                0.74436,                0.81308,                0.76914,                0.53824,                 1.1907,                 1.3321,                 1.5207,              0.0077329,              0.0077329,              0.0077329
                    231,                 1.4401,                 1.3112,                 1.7206,                0.80212,                0.77293,                0.76085,                 0.5324,                 1.2091,                 1.2955,                 1.5278,               0.007723,               0.007723,               0.007723
                    232,                 1.3915,                 1.2721,                 1.6689,                0.72944,                0.77484,                0.78167,                0.48974,                 1.3518,                 1.2807,                 1.6669,              0.0077131,              0.0077131,              0.0077131
                    233,                 1.4304,                 1.2996,                 1.7294,                0.88166,                0.68038,                0.82462,                 0.4754,                 1.4198,                 1.3705,                  1.725,              0.0077032,              0.0077032,              0.0077032
                    234,                 1.4276,                 1.2815,                 1.7458,                0.78241,                0.87725,                0.94188,                0.52907,                 1.3816,                 1.3023,                 1.6753,              0.0076933,              0.0076933,              0.0076933
                    235,                 1.3652,                 1.2581,                 1.6336,                0.84752,                0.94015,                0.97162,                0.59097,                 1.2816,                  1.281,                 1.5968,              0.0076834,              0.0076834,              0.0076834
                    236,                 1.3995,                 1.3205,                 1.6678,                0.91654,                0.82783,                0.95771,                0.64755,                 1.1882,                 1.0463,                 1.4987,              0.0076735,              0.0076735,              0.0076735
                    237,                 1.2592,                 1.1416,                 1.5759,                0.80933,                0.62303,                 0.8377,                0.46875,                 1.5006,                 1.4043,                 1.7458,              0.0076636,              0.0076636,              0.0076636
                    238,                 1.5342,                 1.2734,                  1.767,                0.62733,                0.72273,                0.81769,                0.52969,                 1.2611,                 1.4348,                 1.5854,              0.0076537,              0.0076537,              0.0076537
                    239,                 1.3904,                 1.2016,                 1.6287,                0.57872,                0.84442,                0.89503,                0.63103,                 1.0841,                 1.3609,                 1.4625,              0.0076438,              0.0076438,              0.0076438
                    240,                 1.3694,                 1.2353,                 1.6276,                0.78755,                0.53849,                0.77472,                0.49652,                 1.2125,                 1.4507,                 1.5447,              0.0076339,              0.0076339,              0.0076339
                    241,                 1.3925,                 1.2653,                 1.6483,                0.76711,                0.71665,                0.80304,                0.47653,                 1.3271,                 1.4713,                 1.6557,               0.007624,               0.007624,               0.007624
                    242,                 1.4163,                 1.2321,                 1.6534,                0.68199,                0.79697,                0.81016,                0.48285,                 1.3316,                 1.5118,                  1.674,              0.0076141,              0.0076141,              0.0076141
                    243,                 1.4191,                 1.2485,                 1.6633,                0.85543,                0.84144,                0.96944,                0.59506,                 1.3235,                0.99867,                 1.6123,              0.0076042,              0.0076042,              0.0076042
                    244,                 1.4304,                 1.2424,                  1.635,                0.89348,                0.79664,                0.94097,                0.60693,                 1.2653,                0.94488,                 1.5529,              0.0075943,              0.0075943,              0.0075943
                    245,                 1.3841,                 1.2905,                 1.6681,                0.80781,                0.75988,                0.88674,                0.59105,                 1.2393,                 1.0842,                 1.5425,              0.0075844,              0.0075844,              0.0075844
                    246,                 1.5332,                 1.3764,                 1.6953,                0.61072,                0.69003,                0.79542,                0.52483,                 1.2342,                 1.7698,                 1.5618,              0.0075745,              0.0075745,              0.0075745
                    247,                  1.393,                 1.1855,                 1.6112,                0.57385,                 0.5197,                 0.5317,                0.32748,                 1.6122,                 2.9847,                 1.9277,              0.0075646,              0.0075646,              0.0075646
                    248,                 1.5915,                 1.3134,                 1.7914,                0.57592,                 0.6744,                0.70684,                0.36069,                 1.6757,                 2.8232,                 2.0095,              0.0075547,              0.0075547,              0.0075547
                    249,                 1.3263,                 1.1112,                 1.6066,                 0.7792,                0.64228,                0.81925,                0.45509,                 1.4984,                 2.0995,                  1.836,              0.0075448,              0.0075448,              0.0075448
                    250,                 1.4111,                 1.1268,                 1.6535,                0.84852,                0.74912,                0.88614,                0.56485,                 1.2435,                 1.3128,                 1.5734,              0.0075349,              0.0075349,              0.0075349
                    251,                 1.4666,                 1.2805,                 1.7092,                0.72678,                0.86519,                0.93289,                0.64243,                 1.0766,                 1.3604,                 1.4417,               0.007525,               0.007525,               0.007525
                    252,                 1.4374,                 1.2191,                 1.6788,                0.73067,                0.80758,                0.90408,                0.63612,                 1.0683,                 1.6715,                 1.4104,              0.0075151,              0.0075151,              0.0075151
                    253,                 1.3834,                 1.2383,                 1.6395,                0.64562,                 0.6714,                0.82139,                0.47375,                  1.271,                 1.6205,                 1.6025,              0.0075052,              0.0075052,              0.0075052
                    254,                 1.2641,                  1.145,                 1.5702,                0.66394,                0.43182,                0.43495,                0.21361,                 1.5693,                 2.1307,                 1.8511,              0.0074953,              0.0074953,              0.0074953
                    255,                 1.3924,                 1.1793,                 1.6141,                0.27324,                0.41667,                0.31654,                0.15728,                 1.7144,                 3.0353,                 2.0187,              0.0074854,              0.0074854,              0.0074854
                    256,                 1.4593,                 1.3445,                 1.6727,                0.31641,                0.47879,                0.33764,                0.17158,                 1.6774,                 3.1464,                 1.9637,              0.0074755,              0.0074755,              0.0074755
                    257,                 1.4201,                 1.2975,                 1.7017,                0.74643,                0.49732,                0.54097,                0.32484,                 1.4796,                 2.2768,                 1.7763,              0.0074656,              0.0074656,              0.0074656
                    258,                 1.2773,                 1.2427,                 1.6078,                0.46661,                0.79167,                0.74325,                0.47885,                 1.2538,                  1.557,                 1.5816,              0.0074557,              0.0074557,              0.0074557
                    259,                   1.33,                 1.2865,                 1.6071,                0.56551,                0.87672,                0.81832,                0.56926,                 1.1114,                 1.5221,                 1.4528,              0.0074458,              0.0074458,              0.0074458
                    260,                 1.3092,                 1.1681,                 1.6104,                 0.5955,                 0.8592,                0.82443,                0.59518,                 1.0284,                 1.3814,                 1.3943,              0.0074359,              0.0074359,              0.0074359
                    261,                 1.3129,                 1.1078,                 1.5589,                0.69931,                0.90909,                0.89163,                 0.6521,                0.97453,                  1.135,                 1.3494,               0.007426,               0.007426,               0.007426
                    262,                 1.3668,                 1.0958,                 1.5728,                0.93773,                0.88534,                0.95496,                0.69405,                 0.9555,                0.87971,                 1.3326,              0.0074161,              0.0074161,              0.0074161
                    263,                 1.3617,                 1.1774,                 1.7056,                  0.962,                0.78382,                0.93786,                0.67858,                0.98556,                 1.0807,                  1.355,              0.0074062,              0.0074062,              0.0074062
                    264,                 1.3074,                 1.1479,                 1.6127,                0.64451,                0.74091,                 0.7976,                0.54881,                 1.1305,                 1.6563,                 1.4589,              0.0073963,              0.0073963,              0.0073963
                    265,                 1.2327,                  1.018,                 1.5592,                0.76854,                0.76465,                0.84269,                 0.5525,                 1.1791,                 1.4807,                 1.4961,              0.0073864,              0.0073864,              0.0073864
                    266,                 1.4007,                  1.176,                 1.6945,                0.84744,                0.78248,                0.91011,                0.58639,                 1.1842,                 1.5083,                 1.5319,              0.0073765,              0.0073765,              0.0073765
                    267,                 1.3224,                 1.1199,                 1.5511,                0.80095,                 0.8474,                0.87437,                0.62232,                 1.0685,                 1.0817,                 1.4273,              0.0073666,              0.0073666,              0.0073666
                    268,                 1.3504,                 1.0434,                 1.5914,                0.67763,                0.86805,                0.84554,                0.56907,                 1.2338,                 1.2454,                 1.5586,              0.0073567,              0.0073567,              0.0073567
                    269,                  1.199,                  1.047,                 1.4603,                0.77818,                0.68726,                 0.8638,                0.52834,                 1.4889,                 1.3792,                 1.7471,              0.0073468,              0.0073468,              0.0073468
                    270,                 1.2578,                 1.0397,                 1.5132,                 0.7933,                0.65773,                0.81338,                0.50846,                 1.5126,                 1.4812,                 1.7669,              0.0073369,              0.0073369,              0.0073369
                    271,                 1.2891,                 1.0414,                 1.5304,                0.77417,                0.46818,                0.64351,                 0.4182,                 1.5723,                 1.6843,                 1.8684,               0.007327,               0.007327,               0.007327
                    272,                 1.2395,                 1.1053,                 1.5658,                0.90434,                0.76511,                0.84516,                0.56965,                 1.3616,                 1.2928,                 1.6396,              0.0073171,              0.0073171,              0.0073171
                    273,                 1.3645,                 1.0676,                 1.5807,                0.84098,                0.88419,                0.88121,                0.63629,                 1.1319,                0.89638,                 1.4363,              0.0073072,              0.0073072,              0.0073072
                    274,                 1.3934,                 1.1015,                 1.6419,                0.85883,                0.86882,                0.94491,                0.68089,                 1.0494,                0.90558,                 1.3761,              0.0072973,              0.0072973,              0.0072973
                    275,                  1.269,                 1.0257,                 1.5235,                0.80688,                0.80818,                0.94569,                0.66399,                  1.078,                 1.0407,                 1.3834,              0.0072874,              0.0072874,              0.0072874
                    276,                 1.2834,                 1.0362,                 1.5352,                0.67362,                0.78791,                0.88927,                0.64271,                 1.1151,                 1.1683,                 1.4139,              0.0072775,              0.0072775,              0.0072775
                    277,                 1.3105,                 1.1144,                 1.6047,                0.75688,                0.83327,                0.89201,                0.63768,                 1.0983,                 0.9957,                 1.4248,              0.0072676,              0.0072676,              0.0072676
                    278,                 1.3401,                 1.0575,                 1.5644,                0.95895,                0.93106,                0.95485,                0.68651,                 1.1114,                 0.7074,                 1.4277,              0.0072577,              0.0072577,              0.0072577
                    279,                 1.4494,                 1.0393,                 1.6014,                0.96854,                0.92936,                0.96173,                 0.6884,                 1.0942,                0.74299,                 1.4187,              0.0072478,              0.0072478,              0.0072478
                    280,                 1.2821,                0.99672,                 1.5108,                0.80516,                0.82674,                0.90493,                 0.5877,                 1.2666,                 1.1709,                 1.5889,              0.0072379,              0.0072379,              0.0072379
                    281,                 1.2558,                 1.0148,                 1.5322,                0.78799,                0.74424,                0.84906,                0.48696,                 1.4514,                  1.645,                 1.7679,               0.007228,               0.007228,               0.007228
                    282,                 1.3852,                 1.1759,                 1.5927,                0.82758,                0.82892,                0.90793,                0.54417,                 1.4301,                 1.2784,                  1.709,              0.0072181,              0.0072181,              0.0072181
                    283,                  1.437,                 1.1696,                 1.6133,                0.88495,                0.88303,                0.95192,                 0.6359,                 1.2282,                 0.9904,                 1.5394,              0.0072082,              0.0072082,              0.0072082
                    284,                 1.3929,                 1.1069,                 1.6027,                0.93868,                0.81212,                0.92042,                0.62046,                 1.2028,                0.83133,                  1.533,              0.0071983,              0.0071983,              0.0071983
                    285,                 1.4346,                 1.2165,                 1.6219,                0.91988,                0.81061,                0.90438,                0.61231,                 1.2323,                0.90322,                 1.5429,              0.0071884,              0.0071884,              0.0071884
                    286,                 1.3581,                 1.0601,                 1.5611,                0.71167,                0.86321,                0.89388,                0.58168,                 1.3064,                 1.0032,                 1.6028,              0.0071785,              0.0071785,              0.0071785
                    287,                 1.3329,                 1.0345,                 1.5581,                0.68751,                0.85563,                0.84341,                0.52343,                 1.3442,                 1.4483,                 1.6461,              0.0071686,              0.0071686,              0.0071686
                    288,                 1.2468,                 1.0582,                 1.5087,                0.65543,                0.58333,                0.63706,                0.39939,                 1.3802,                 1.9545,                 1.7591,              0.0071587,              0.0071587,              0.0071587
                    289,                 1.3228,                 1.0838,                 1.5757,                0.75192,                 0.6066,                0.74462,                0.47552,                 1.2963,                 1.6467,                 1.6754,              0.0071488,              0.0071488,              0.0071488
                    290,                 1.2828,                 1.0135,                 1.5248,                 0.8994,                0.77001,                0.92632,                0.61254,                 1.1649,                 1.0529,                 1.5026,              0.0071389,              0.0071389,              0.0071389
                    291,                 1.3939,                 1.1331,                  1.647,                0.97847,                 0.9697,                0.96613,                0.72031,                 1.0056,                0.68984,                 1.3484,               0.007129,               0.007129,               0.007129
                    292,                 1.2874,                0.99251,                 1.4803,                0.96282,                  0.945,                0.96121,                0.72959,                0.90339,                0.64456,                  1.276,              0.0071191,              0.0071191,              0.0071191
                    293,                 1.2817,                 1.0914,                 1.5375,                0.96294,                0.91488,                0.96273,                0.68112,                 1.0752,                0.72806,                 1.3913,              0.0071092,              0.0071092,              0.0071092
                    294,                 1.3222,                 1.0138,                 1.5204,                0.97686,                0.91762,                0.96441,                0.66536,                 1.1306,                  0.742,                 1.4398,              0.0070993,              0.0070993,              0.0070993
                    295,                   1.34,                 1.0726,                 1.5537,                0.99125,                0.96344,                0.96558,                0.70032,                 1.0332,                0.64821,                  1.377,              0.0070894,              0.0070894,              0.0070894
                    296,                  1.196,                 1.0558,                 1.4566,                0.96072,                0.94496,                0.96365,                0.68341,                 1.1199,                 0.6668,                 1.4576,              0.0070795,              0.0070795,              0.0070795
                    297,                 1.3701,                 1.1058,                 1.6342,                 0.9603,                0.93916,                0.96261,                0.67462,                  1.124,                0.67509,                 1.4604,              0.0070696,              0.0070696,              0.0070696
                    298,                  1.215,                 1.0452,                 1.4689,                0.96005,                0.95263,                0.96737,                0.70091,                 1.0719,                0.64864,                 1.3863,              0.0070597,              0.0070597,              0.0070597
                    299,                 1.2632,                0.97207,                 1.5394,                 0.9877,                0.96532,                 0.9677,                0.73198,                0.96763,                0.59782,                 1.3018,              0.0070498,              0.0070498,              0.0070498
                    300,                 1.1759,                0.88698,                 1.4464,                 0.9851,                0.91398,                0.96346,                0.72101,                0.96639,                0.64426,                  1.316,              0.0070399,              0.0070399,              0.0070399
                    301,                 1.1933,                0.93238,                 1.4345,                0.89928,                0.90199,                0.95526,                0.66133,                 1.1434,                0.73755,                 1.4564,                0.00703,                0.00703,                0.00703
                    302,                 1.2414,                 1.0404,                 1.4919,                0.92968,                0.91894,                0.95518,                0.63558,                 1.2801,                0.74954,                 1.5868,              0.0070201,              0.0070201,              0.0070201
                    303,                 1.2432,                 1.0159,                 1.4991,                0.74121,                0.85455,                0.88011,                0.54321,                 1.5155,                 1.0971,                 1.8499,              0.0070102,              0.0070102,              0.0070102
                    304,                 1.2652,                 1.0082,                 1.4855,                0.71409,                0.83788,                0.89248,                0.56083,                 1.4248,                 1.1231,                 1.7733,              0.0070003,              0.0070003,              0.0070003
                    305,                 1.3371,                0.99325,                 1.4881,                0.77622,                0.83536,                0.91265,                0.60516,                 1.2485,                 1.0121,                 1.5541,              0.0069904,              0.0069904,              0.0069904
                    306,                 1.3135,                0.98351,                 1.5428,                0.92998,                0.88403,                0.94045,                0.67429,                  1.116,                0.72758,                 1.4128,              0.0069805,              0.0069805,              0.0069805
                    307,                 1.2936,                0.95621,                  1.552,                0.93382,                0.95455,                0.95579,                0.60749,                 1.2468,                0.73362,                 1.5379,              0.0069706,              0.0069706,              0.0069706
                    308,                 1.2306,                0.96506,                 1.5143,                0.84412,                0.91134,                0.92066,                0.47247,                 1.6445,                0.99105,                 2.0173,              0.0069607,              0.0069607,              0.0069607
                    309,                 1.2264,                0.97101,                 1.4339,                 0.7905,                  0.769,                 0.8182,                0.41429,                 1.8937,                 1.2018,                  2.377,              0.0069508,              0.0069508,              0.0069508
