                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    170,                 1.4297,                 1.9632,                 2.0912,                0.38695,                0.32679,                0.29433,                0.19513,                 1.4491,                 3.0378,                 2.6035,              0.0083269,              0.0083269,              0.0083269
                    171,                  1.314,                 1.6785,                 1.9457,                0.33977,                0.25703,                0.21668,                0.14163,                 1.5138,                 3.9965,                 2.7096,               0.008317,               0.008317,               0.008317
                    172,                 1.4441,                 1.8657,                 2.1635,                0.16163,                0.15863,                0.12903,                0.08237,                 1.5951,                 3.7847,                 2.7813,              0.0083071,              0.0083071,              0.0083071
                    173,                  1.407,                 1.8456,                 2.0452,                0.42252,                0.38825,                0.38147,                 0.2498,                 1.3611,                  2.126,                 2.4457,              0.0082972,              0.0082972,              0.0082972
                    174,                 1.3917,                 1.7879,                 2.0206,                0.23592,                0.29711,                 0.3123,                0.18844,                 1.5751,                 2.4054,                 2.6055,              0.0082873,              0.0082873,              0.0082873
                    175,                 1.2942,                 1.6894,                 1.9838,                0.65395,                0.12975,                0.20643,                0.11194,                 1.8657,                 2.9941,                 3.0956,              0.0082774,              0.0082774,              0.0082774
                    176,                 1.3593,                 1.7631,                 1.9849,                0.56538,                0.20647,                 0.1988,                0.09889,                 2.2062,                 3.0929,                 3.5253,              0.0082675,              0.0082675,              0.0082675
                    177,                 1.3732,                  1.788,                 1.9835,                0.47146,                0.09256,                0.15827,                0.06953,                 2.7109,                 3.4878,                 4.2898,              0.0082576,              0.0082576,              0.0082576
                    178,                 1.2879,                  1.699,                 1.9335,                0.54228,                0.14858,                0.20346,                0.09344,                 2.4923,                 3.1556,                 3.6686,              0.0082477,              0.0082477,              0.0082477
                    179,                 1.4392,                 1.6456,                  2.078,                0.47311,                0.42436,                 0.4704,                0.31989,                  1.154,                 2.2263,                  2.228,              0.0082378,              0.0082378,              0.0082378
                    180,                 1.4083,                  1.828,                 2.0613,                  0.517,                0.68668,                 0.6546,                0.41739,                 1.2001,                 1.8385,                 2.3207,              0.0082279,              0.0082279,              0.0082279
                    181,                 1.4288,                 1.7601,                 2.0913,                0.58051,                0.71651,                0.76735,                 0.5032,                 1.2654,                 1.3913,                 2.3565,               0.008218,               0.008218,               0.008218
                    182,                 1.3514,                 1.6414,                 2.0246,                0.79367,                0.77959,                0.85828,                0.61168,                 1.0247,                 1.1562,                 2.0927,              0.0082081,              0.0082081,              0.0082081
                    183,                 1.4066,                 1.6727,                 2.0577,                0.63848,                0.87131,                0.87562,                0.59136,                 1.1222,                 1.0678,                 2.1914,              0.0081982,              0.0081982,              0.0081982
                    184,                 1.3705,                 1.7278,                 2.0419,                0.74722,                0.72676,                0.80721,                0.57687,                 1.0921,                 1.2371,                 2.1855,              0.0081883,              0.0081883,              0.0081883
                    185,                 1.2875,                 1.5959,                 1.9425,                0.57968,                  0.648,                0.69093,                0.46709,                 1.1876,                 1.4384,                 2.2895,              0.0081784,              0.0081784,              0.0081784
                    186,                 1.4255,                 1.7726,                 2.0584,                0.73221,                0.76284,                0.85426,                 0.5898,                 1.1121,                 1.0412,                 2.2269,              0.0081685,              0.0081685,              0.0081685
                    187,                 1.3494,                 1.6152,                 1.9342,                0.65571,                0.73193,                0.84231,                   0.59,                 1.0602,                 1.2098,                 2.1474,              0.0081586,              0.0081586,              0.0081586
                    188,                 1.3593,                 1.7835,                 2.0362,                 0.6348,                0.81091,                0.84787,                0.57837,                 1.1509,                 1.1992,                 2.2103,              0.0081487,              0.0081487,              0.0081487
                    189,                 1.3287,                 1.6618,                 1.9953,                0.73317,                0.79577,                0.86026,                0.51582,                 1.3838,                 1.1514,                 2.5095,              0.0081388,              0.0081388,              0.0081388
                    190,                 1.3855,                 1.6878,                 2.0405,                0.76274,                0.65593,                0.71782,                0.46423,                 1.2589,                 1.3293,                 2.3208,              0.0081289,              0.0081289,              0.0081289
                    191,                 1.3631,                 1.7052,                 1.9945,                0.69341,                0.77474,                0.83801,                0.58576,                 1.1268,                 1.2526,                 2.1621,               0.008119,               0.008119,               0.008119
                    192,                 1.3932,                 1.8161,                 2.0476,                0.55574,                0.72411,                0.64626,                0.37868,                 1.3821,                 1.9712,                 2.4015,              0.0081091,              0.0081091,              0.0081091
                    193,                 1.2967,                 1.5278,                 1.9363,                0.60318,                0.83847,                 0.8011,                0.46582,                 1.4998,                 1.5212,                 2.4831,              0.0080992,              0.0080992,              0.0080992
                    194,                 1.4376,                 1.8201,                 2.0326,                0.59853,                0.67666,                0.69651,                0.40453,                 1.4441,                 1.5643,                 2.4159,              0.0080893,              0.0080893,              0.0080893
                    195,                 1.3309,                 1.7156,                  1.969,                0.57816,                0.78565,                0.77979,                0.47462,                 1.3684,                 1.5743,                 2.3623,              0.0080794,              0.0080794,              0.0080794
                    196,                 1.3639,                 1.6146,                 1.9168,                0.59689,                0.58289,                0.73497,                0.50265,                 1.0934,                 1.7338,                 2.1136,              0.0080695,              0.0080695,              0.0080695
                    197,                 1.3711,                 1.6743,                 2.0116,                0.91662,                0.71358,                0.90625,                0.66559,                0.99488,                 1.1699,                  2.032,              0.0080596,              0.0080596,              0.0080596
                    198,                 1.3476,                 1.7148,                 1.9777,                0.60015,                0.56851,                0.63408,                0.38825,                 1.5466,                 2.2368,                 2.5965,              0.0080497,              0.0080497,              0.0080497
                    199,                 1.2918,                 1.5531,                 1.9465,                0.74091,                0.81082,                0.88098,                0.60399,                 1.1169,                 1.2541,                 2.1393,              0.0080398,              0.0080398,              0.0080398
                    200,                 1.3525,                 1.6482,                 2.0317,                0.38457,                0.28157,                0.31456,                0.17907,                  1.732,                 2.3473,                 2.7336,              0.0080299,              0.0080299,              0.0080299
                    201,                 1.3655,                 1.6852,                 2.0002,                0.47799,                0.46406,                 0.5335,                0.36955,                 1.1724,                 1.6315,                 2.1932,                0.00802,                0.00802,                0.00802
                    202,                 1.3459,                 1.5856,                 1.9584,                0.49169,                0.36671,                0.33832,                0.22489,                 1.4367,                 2.5554,                 2.5517,              0.0080101,              0.0080101,              0.0080101
                    203,                 1.3573,                 1.6357,                 2.0081,                0.40426,                0.13541,                0.15044,                0.09655,                  1.567,                 4.4005,                 2.6192,              0.0080002,              0.0080002,              0.0080002
                    204,                 1.2765,                 1.6158,                 1.9487,                0.45521,                 0.3322,                0.37719,                0.25957,                 1.3279,                 2.8917,                 2.4918,              0.0079903,              0.0079903,              0.0079903
                    205,                    1.3,                 1.5492,                 1.9542,                0.62507,                0.71499,                0.73515,                0.50133,                 1.1129,                 1.4143,                 2.2475,              0.0079804,              0.0079804,              0.0079804
                    206,                 1.2724,                   1.48,                 1.9152,                0.40947,                0.54407,                0.55603,                0.35783,                 1.3215,                 2.4897,                 2.4321,              0.0079705,              0.0079705,              0.0079705
                    207,                 1.2953,                 1.4631,                 1.9344,                0.42414,                0.61961,                0.62065,                0.41938,                  1.245,                 2.5772,                 2.3148,              0.0079606,              0.0079606,              0.0079606
                    208,                 1.2777,                 1.4272,                 1.9615,                0.75749,                0.76337,                 0.8414,                0.58866,                 1.1176,                 1.0726,                 2.1228,              0.0079507,              0.0079507,              0.0079507
                    209,                 1.2995,                 1.5323,                 1.9892,                0.79743,                0.85183,                0.91998,                0.65567,                 1.0142,                0.95717,                 2.0258,              0.0079408,              0.0079408,              0.0079408
                    210,                 1.2896,                  1.432,                 1.9101,                 0.6693,                0.74338,                0.79553,                0.53412,                 1.0961,                 1.2353,                 2.1502,              0.0079309,              0.0079309,              0.0079309
                    211,                 1.3564,                 1.5056,                 1.9785,                0.73539,                0.79639,                0.85668,                0.61311,                 1.0288,                  1.214,                 2.0902,               0.007921,               0.007921,               0.007921
                    212,                 1.3054,                 1.5096,                 1.9811,                0.71174,                0.82318,                0.91217,                 0.6234,                 1.0949,                 1.1234,                 2.1263,              0.0079111,              0.0079111,              0.0079111
                    213,                 1.3737,                 1.5803,                 1.9884,                0.75909,                0.87472,                0.93968,                0.65446,                 1.0919,                 1.1033,                 2.1397,              0.0079012,              0.0079012,              0.0079012
                    214,                 1.2827,                 1.5007,                 1.9553,                 0.8401,                0.79051,                0.89632,                0.63098,                 1.1143,                 1.3504,                 2.1532,              0.0078913,              0.0078913,              0.0078913
                    215,                 1.2366,                 1.4339,                 1.8826,                 0.8808,                0.80193,                0.91873,                0.65311,                 1.0134,                 1.1668,                 2.0258,              0.0078814,              0.0078814,              0.0078814
                    216,                 1.2722,                 1.4336,                  1.896,                0.80823,                0.84373,                0.89508,                0.61945,                 1.1449,                 1.0599,                 2.1967,              0.0078715,              0.0078715,              0.0078715
                    217,                 1.2244,                 1.3631,                 1.8785,                0.81374,                0.85821,                0.92114,                0.62758,                 1.2328,                 1.2119,                 2.3433,              0.0078616,              0.0078616,              0.0078616
                    218,                 1.2755,                 1.4663,                 1.9424,                0.69994,                0.73078,                0.77221,                0.50047,                  1.218,                 1.4705,                 2.3751,              0.0078517,              0.0078517,              0.0078517
                    219,                 1.3491,                 1.4723,                 1.9606,                0.49932,                0.31626,                0.37308,                0.20207,                 1.7096,                 2.0936,                  3.468,              0.0078418,              0.0078418,              0.0078418
                    220,                 1.2256,                  1.336,                 1.8763,                0.86521,                0.80939,                0.92699,                0.68935,                 0.9215,                 0.9318,                 1.9779,              0.0078319,              0.0078319,              0.0078319
                    221,                 1.2756,                 1.4089,                 1.9168,                0.85553,                0.78746,                0.87689,                0.63309,                 1.1078,                 1.1698,                 2.1439,               0.007822,               0.007822,               0.007822
                    222,                  1.212,                 1.3094,                 1.8817,                 0.9157,                0.91884,                0.97073,                0.72092,                 1.0014,                 0.8038,                 2.0243,              0.0078121,              0.0078121,              0.0078121
                    223,                 1.2868,                 1.3472,                 1.9331,                0.68328,                0.64992,                0.67101,                0.40748,                 1.1837,                 1.5527,                 2.3456,              0.0078022,              0.0078022,              0.0078022
                    224,                 1.2665,                 1.3317,                 1.9277,                0.72457,                0.74374,                0.81786,                0.53102,                 1.2011,                  1.344,                 2.2781,              0.0077923,              0.0077923,              0.0077923
                    225,                 1.3198,                 1.3765,                 1.9646,                0.87163,                0.75115,                0.90306,                0.62685,                  1.092,                 1.3072,                 2.1833,              0.0077824,              0.0077824,              0.0077824
                    226,                 1.2727,                 1.4308,                 1.9421,                0.84784,                0.84127,                0.92643,                0.65855,                 1.0128,                 1.0904,                 2.0248,              0.0077725,              0.0077725,              0.0077725
                    227,                 1.2825,                 1.4355,                 1.9575,                0.73918,                0.75826,                 0.8781,                0.60298,                 1.0855,                 1.3457,                 2.1042,              0.0077626,              0.0077626,              0.0077626
                    228,                 1.2522,                 1.4267,                 1.8929,                0.56322,                0.66922,                0.65516,                0.38651,                 1.4654,                 1.4955,                 2.8433,              0.0077527,              0.0077527,              0.0077527
                    229,                 1.2557,                 1.3231,                  1.885,                0.32814,                 0.3071,                0.26438,                0.14275,                 1.9711,                 2.9717,                 3.7561,              0.0077428,              0.0077428,              0.0077428
                    230,                 1.2644,                 1.4031,                 1.8999,                0.75013,                 0.8421,                0.90864,                0.66058,                 1.0055,                 1.1535,                 2.1179,              0.0077329,              0.0077329,              0.0077329
                    231,                 1.2741,                 1.3691,                 1.9249,                 0.5855,                0.60756,                0.67699,                0.40116,                 1.5104,                 2.2155,                 2.7309,               0.007723,               0.007723,               0.007723
                    232,                 1.4088,                  1.523,                 1.9799,                0.60918,                0.74821,                0.76175,                0.46304,                 1.4791,                 1.6508,                 2.6034,              0.0077131,              0.0077131,              0.0077131
                    233,                 1.2982,                 1.4734,                 1.9363,                0.57842,                0.61204,                 0.6527,                0.39434,                 1.2543,                 1.6563,                 2.3029,              0.0077032,              0.0077032,              0.0077032
                    234,                 1.3313,                 1.4313,                 1.9607,                0.55058,                0.57039,                0.49739,                0.30419,                 1.2637,                 2.3916,                 2.3059,              0.0076933,              0.0076933,              0.0076933
                    235,                 1.2634,                 1.3772,                  1.916,                 0.7607,                0.51613,                0.67047,                0.40457,                  1.455,                 1.8619,                 2.5365,              0.0076834,              0.0076834,              0.0076834
                    236,                 1.3057,                 1.4868,                 1.9593,                0.74111,                0.83704,                0.90989,                 0.6828,                0.93332,                 1.1401,                 1.9761,              0.0076735,              0.0076735,              0.0076735
                    237,                 1.1644,                 1.3342,                 1.8308,                0.77115,                0.79516,                0.89273,                0.61596,                 1.1585,                 1.1032,                 2.2918,              0.0076636,              0.0076636,              0.0076636
                    238,                 1.1884,                  1.315,                 1.8594,                0.65751,                0.66687,                 0.7231,                0.51449,                 1.1318,                 1.6504,                 2.1919,              0.0076537,              0.0076537,              0.0076537
                    239,                 1.2205,                 1.3022,                  1.875,                0.68764,                0.84235,                0.86314,                 0.6149,                 1.0701,                 1.0906,                 2.0956,              0.0076438,              0.0076438,              0.0076438
                    240,                 1.2234,                  1.304,                 1.8533,                0.56377,                0.30281,                0.40405,                 0.2261,                 1.5342,                 2.8006,                 2.8043,              0.0076339,              0.0076339,              0.0076339
                    241,                  1.303,                 1.3718,                 1.9706,                0.36649,                0.19448,                 0.2527,                0.13866,                 1.8728,                 3.3614,                   3.31,               0.007624,               0.007624,               0.007624
                    242,                 1.3323,                 1.4808,                 2.0069,                0.59668,                0.60264,                0.68728,                0.46282,                 1.1791,                 1.6619,                 2.2211,              0.0076141,              0.0076141,              0.0076141
                    243,                 1.3488,                 1.4891,                 1.9458,                0.44131,                0.55982,                0.55796,                 0.3632,                 1.2143,                 2.1132,                  2.357,              0.0076042,              0.0076042,              0.0076042
                    244,                 1.2704,                 1.3496,                 1.9186,                 0.4928,                0.51743,                0.53275,                0.33241,                 1.2276,                 2.2927,                 2.4595,              0.0075943,              0.0075943,              0.0075943
                    245,                 1.2989,                 1.3064,                 1.9233,                0.75544,                0.72801,                 0.8448,                0.58385,                 1.0436,                 1.4781,                 2.1326,              0.0075844,              0.0075844,              0.0075844
                    246,                  1.282,                 1.4088,                 1.9009,                0.70415,                0.71907,                0.73588,                0.49168,                 1.3097,                 1.2192,                 2.3707,              0.0075745,              0.0075745,              0.0075745
                    247,                 1.2983,                 1.3807,                 1.9673,                0.88075,                0.74898,                0.89235,                0.61233,                  1.067,                0.92948,                 2.0995,              0.0075646,              0.0075646,              0.0075646
                    248,                 1.2971,                 1.3341,                 1.9386,                0.64592,                0.52079,                 0.5878,                0.37537,                 1.3794,                 1.5656,                 2.5491,              0.0075547,              0.0075547,              0.0075547
                    249,                 1.1912,                 1.2656,                 1.8475,                0.59738,                0.62025,                0.67199,                 0.4248,                 1.3438,                 1.4735,                 2.5169,              0.0075448,              0.0075448,              0.0075448
                    250,                 1.2346,                 1.3167,                 1.8982,                0.48676,                0.50614,                0.46467,                0.28415,                 1.5279,                 2.2133,                 2.7211,              0.0075349,              0.0075349,              0.0075349
                    251,                 1.1477,                 1.1297,                 1.8101,                 0.5936,                0.68662,                0.72356,                0.51042,                 1.0988,                 1.5168,                 2.0783,               0.007525,               0.007525,               0.007525
                    252,                 1.2186,                 1.2335,                 1.8265,                0.80767,                0.75015,                0.80899,                0.55399,                  1.107,                  1.121,                 2.1941,              0.0075151,              0.0075151,              0.0075151
                    253,                 1.3254,                 1.3364,                  1.937,                0.78847,                 0.6463,                0.76029,                0.46081,                 1.3503,                 1.2935,                 2.5472,              0.0075052,              0.0075052,              0.0075052
                    254,                 1.3171,                 1.3168,                 1.9803,                0.71829,                0.72217,                0.74597,                0.53157,                 1.1705,                 1.5406,                 2.2101,              0.0074953,              0.0074953,              0.0074953
                    255,                 1.2584,                  1.249,                 1.8687,                0.84937,                0.78964,                0.89057,                0.62739,                 1.1214,                 1.0398,                 2.1617,              0.0074854,              0.0074854,              0.0074854
                    256,                 1.3452,                 1.3472,                 1.9604,                0.89482,                 0.9073,                0.95635,                0.68569,                0.99885,                0.89323,                 2.0012,              0.0074755,              0.0074755,              0.0074755
                    257,                 1.2305,                 1.3239,                 1.9221,                0.79817,                0.79001,                0.88231,                0.59603,                 1.1729,                 1.2595,                 2.2273,              0.0074656,              0.0074656,              0.0074656
                    258,                 1.3103,                 1.4375,                  1.978,                 0.6845,                0.57882,                0.60706,                0.32249,                 1.6626,                 1.9247,                 2.9789,              0.0074557,              0.0074557,              0.0074557
                    259,                 1.2887,                 1.4463,                 1.9515,                0.77307,                0.43326,                0.48946,                0.23325,                 1.5653,                 3.0353,                 2.8988,              0.0074458,              0.0074458,              0.0074458
                    260,                 1.1861,                 1.2445,                 1.8533,                 0.7982,                0.70294,                0.87021,                0.63397,                0.96991,                 1.4961,                 2.0403,              0.0074359,              0.0074359,              0.0074359
                    261,                 1.2042,                  1.246,                 1.8632,                0.78828,                0.73683,                0.82061,                0.58345,                 1.0739,                 1.4654,                 2.1528,               0.007426,               0.007426,               0.007426
                    262,                 1.2034,                 1.2781,                 1.8743,                 0.7548,                0.75486,                0.90573,                0.66509,                0.97412,                 1.1474,                 1.9873,              0.0074161,              0.0074161,              0.0074161
                    263,                 1.2143,                 1.2717,                 1.8949,                 0.8422,                0.76779,                0.91407,                0.65391,                 1.0368,                0.98615,                 2.0355,              0.0074062,              0.0074062,              0.0074062
                    264,                 1.2288,                 1.2037,                 1.8435,                0.63629,                0.53203,                 0.6486,                0.30036,                 1.6051,                 1.6222,                 3.0327,              0.0073963,              0.0073963,              0.0073963
                    265,                 1.1824,                 1.2519,                 1.8541,                0.85794,                0.81206,                 0.9267,                0.61865,                 1.1273,                0.86784,                 2.1904,              0.0073864,              0.0073864,              0.0073864
                    266,                   1.16,                 1.1588,                 1.8146,                0.62384,                0.61231,                0.69041,                0.36915,                 1.6034,                 1.2535,                 3.0022,              0.0073765,              0.0073765,              0.0073765
                    267,                  1.146,                 1.1995,                 1.8156,                0.62195,                0.55621,                0.60415,                 0.3409,                 1.6245,                 1.4089,                 3.1086,              0.0073666,              0.0073666,              0.0073666
                    268,                 1.1623,                 1.2672,                 1.8013,                0.93846,                0.79981,                0.92427,                  0.571,                 1.2789,                 0.9142,                 2.3382,              0.0073567,              0.0073567,              0.0073567
                    269,                 1.0805,                 1.1674,                  1.752,                0.86694,                0.87222,                 0.9462,                0.64236,                 1.1071,                0.85352,                 2.1211,              0.0073468,              0.0073468,              0.0073468
                    270,                 1.1391,                 1.1903,                 1.7582,                0.70943,                0.55603,                0.65729,                0.41797,                 1.3685,                 1.4793,                 2.5942,              0.0073369,              0.0073369,              0.0073369
                    271,                 1.1577,                 1.2282,                 1.8009,                0.73869,                0.69133,                0.77565,                0.50942,                 1.3016,                 1.1433,                 2.3874,               0.007327,               0.007327,               0.007327
                    272,                 1.1779,                 1.2753,                 1.8123,                 0.7814,                0.78756,                0.89502,                0.63286,                 1.0651,                 1.0715,                 2.0294,              0.0073171,              0.0073171,              0.0073171
                    273,                 1.1703,                 1.2738,                 1.8573,                0.77901,                0.81751,                0.90065,                0.67036,                0.97285,                 1.0171,                 1.9615,              0.0073072,              0.0073072,              0.0073072
                    274,                 1.1339,                 1.2071,                 1.8268,                0.93606,                0.90907,                0.97868,                 0.7564,                0.90917,                0.69495,                 1.8992,              0.0072973,              0.0072973,              0.0072973
                    275,                 1.1594,                  1.182,                 1.8286,                0.84851,                0.82269,                0.95368,                0.71135,                0.94086,                0.87528,                 1.9404,              0.0072874,              0.0072874,              0.0072874
                    276,                 1.1707,                 1.2849,                 1.7819,                  0.849,                0.76983,                0.82125,                0.59474,                 1.0427,                 1.2181,                 2.1217,              0.0072775,              0.0072775,              0.0072775
                    277,                 1.1751,                 1.2602,                 1.8985,                0.80161,                0.89122,                0.93683,                0.71191,                0.89595,                0.93351,                 1.9104,              0.0072676,              0.0072676,              0.0072676
                    278,                 1.1252,                 1.1669,                 1.7531,                0.74688,                0.69234,                0.79976,                 0.5783,                0.97611,                 1.2004,                 2.0463,              0.0072577,              0.0072577,              0.0072577
                    279,                 1.1583,                 1.3312,                 1.8357,                0.83247,                0.92686,                0.92616,                0.70176,                0.87535,                0.89206,                 1.8683,              0.0072478,              0.0072478,              0.0072478
                    280,                 1.1801,                  1.291,                 1.8411,                0.80159,                0.67696,                0.78285,                0.50923,                 1.3911,                 1.7115,                 2.4722,              0.0072379,              0.0072379,              0.0072379
                    281,                 1.1857,                 1.2084,                 1.8361,                0.65977,                0.68641,                0.77686,                0.52699,                 1.5441,                 1.7098,                  2.619,               0.007228,               0.007228,               0.007228
                    282,                 1.1712,                 1.1954,                  1.801,                0.78614,                0.77965,                0.82015,                0.59697,                0.98017,                 1.1596,                   1.99,              0.0072181,              0.0072181,              0.0072181
                    283,                 1.1621,                  1.131,                 1.8252,                0.60954,                0.64029,                0.63386,                0.41364,                 1.1908,                 1.4984,                 2.4788,              0.0072082,              0.0072082,              0.0072082
                    284,                 1.1367,                 1.0919,                 1.7871,                 0.8058,                0.76635,                0.83532,                0.58421,                 1.0419,                  1.088,                 2.1632,              0.0071983,              0.0071983,              0.0071983
                    285,                 1.1267,                 1.1551,                 1.7577,                  0.916,                0.88134,                0.94465,                 0.7064,                0.92566,                0.76414,                 2.0043,              0.0071884,              0.0071884,              0.0071884
                    286,                 1.0583,                 1.0408,                 1.7327,                 0.9201,                0.90154,                0.96418,                0.72653,                0.99485,                0.71337,                 2.0135,              0.0071785,              0.0071785,              0.0071785
                    287,                 1.2479,                 1.2805,                 1.8721,                0.84993,                0.85567,                0.91909,                0.61215,                 1.1656,                0.87957,                 2.2021,              0.0071686,              0.0071686,              0.0071686
                    288,                 1.1768,                 1.1781,                 1.8338,                0.95788,                0.87971,                0.95054,                0.65743,                 1.0867,                 0.7948,                 2.1399,              0.0071587,              0.0071587,              0.0071587
                    289,                 1.1223,                 1.1462,                  1.776,                0.92274,                0.84835,                0.94563,                0.70495,                 1.0396,                0.89044,                 2.0884,              0.0071488,              0.0071488,              0.0071488
                    290,                 1.1682,                 1.1122,                 1.7876,                0.69333,                0.68902,                0.74833,                0.49989,                 1.4404,                 2.0891,                 2.6604,              0.0071389,              0.0071389,              0.0071389
                    291,                 1.2419,                  1.176,                 1.8367,                0.89061,                0.77353,                0.87121,                0.61339,                 1.2169,                 1.4103,                 2.3028,               0.007129,               0.007129,               0.007129
                    292,                 1.1656,                  1.123,                   1.84,                0.81619,                0.86383,                0.94053,                0.71182,                0.93418,                 1.0022,                 1.9224,              0.0071191,              0.0071191,              0.0071191
                    293,                   1.22,                 1.1576,                 1.8304,                0.78282,                0.67199,                0.78516,                0.54347,                 1.1249,                 1.4381,                 2.2377,              0.0071092,              0.0071092,              0.0071092
                    294,                 1.1515,                 1.1468,                  1.776,                0.80208,                0.87057,                0.95759,                0.66706,                  1.156,                0.93929,                 2.2346,              0.0070993,              0.0070993,              0.0070993
                    295,                 1.2188,                 1.1519,                 1.8346,                0.90848,                0.91431,                0.95435,                 0.6802,                 1.1301,                0.85737,                 2.1894,              0.0070894,              0.0070894,              0.0070894
                    296,                 1.2059,                 1.1616,                 1.8093,                0.95208,                0.89392,                0.96395,                0.70366,                 1.0299,                0.76883,                  2.048,              0.0070795,              0.0070795,              0.0070795
                    297,                 1.2321,                 1.1753,                 1.8623,                0.88458,                0.93468,                0.96787,                0.75022,                0.89495,                 0.7195,                 1.9121,              0.0070696,              0.0070696,              0.0070696
                    298,                 1.1914,                 1.0947,                 1.8248,                0.64441,                0.65174,                0.75986,                0.54619,                 1.0334,                 1.2687,                 2.0834,              0.0070597,              0.0070597,              0.0070597
                    299,                 1.1711,                 1.1326,                 1.8211,                0.67529,                0.82604,                0.85015,                0.63855,                0.95753,                 1.0007,                  1.974,              0.0070498,              0.0070498,              0.0070498
                    300,                 1.1166,                 1.1642,                 1.7724,                0.89768,                0.95889,                0.96342,                0.73605,                0.89539,                0.68207,                 1.8912,              0.0070399,              0.0070399,              0.0070399
                    301,                 1.1226,                 1.1173,                 1.8161,                0.88756,                0.89454,                0.95658,                0.70716,                0.97868,                 0.7834,                 1.9952,                0.00703,                0.00703,                0.00703
                    302,                 1.1346,                 1.2048,                 1.8005,                0.82467,                0.90791,                0.91389,                0.69149,                0.88518,                0.93912,                 1.9187,              0.0070201,              0.0070201,              0.0070201
                    303,                 1.0979,                 1.0924,                 1.7679,                0.82849,                0.88832,                0.89851,                0.68442,                0.97139,                0.94366,                 1.9918,              0.0070102,              0.0070102,              0.0070102
